sales_date,GTIN,product_name,weekday_name,month_name,dominant_weather_type,dominant_temp_category,daily_sales_count,daily_sales_value
2019-05-28,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,MAY,sunny,warm,698,2087.02
2019-05-28,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,MAY,sunny,warm,608,2425.92
2019-05-28,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,MAY,sunny,warm,737,1466.63
2019-05-28,GTIN-8720000066784,Solero Exotic 90ml,TUE,MAY,sunny,warm,676,1345.24
2019-05-29,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,MAY,rainy,warm,168,250.32
2019-05-29,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,MAY,rainy,warm,155,230.95
2019-05-29,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,MAY,rainy,warm,200,498
2019-05-29,GTIN-8000920461235,Calippo Cola 105ml,WED,MAY,rainy,warm,183,364.17
2019-05-29,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,MAY,rainy,warm,181,541.19
2019-05-29,GTIN-8711327319714,Cornetto Classico 120ml,WED,MAY,rainy,warm,160,638.4
2019-05-29,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,MAY,rainy,warm,182,544.18
2019-05-29,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,MAY,rainy,warm,160,638.4
2019-05-29,GTIN-8711918648606,Walls Feast Classic 90ml,WED,MAY,rainy,warm,186,370.14
2019-05-29,GTIN-8720000066784,Solero Exotic 90ml,WED,MAY,rainy,warm,161,320.39
2019-05-30,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,MAY,rainy,warm,180,268.2
2019-05-30,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,MAY,rainy,warm,189,281.61
2019-05-30,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,MAY,rainy,warm,192,478.08
2019-05-30,GTIN-8000920461235,Calippo Cola 105ml,THU,MAY,rainy,warm,165,328.35
2019-05-30,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,MAY,rainy,warm,171,511.29
2019-05-30,GTIN-8711327319714,Cornetto Classico 120ml,THU,MAY,rainy,warm,150,598.5
2019-05-30,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,MAY,rainy,warm,156,466.44
2019-05-30,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,MAY,rainy,warm,167,666.33
2019-05-30,GTIN-8711918648606,Walls Feast Classic 90ml,THU,MAY,rainy,warm,180,358.2
2019-05-30,GTIN-8720000066784,Solero Exotic 90ml,THU,MAY,rainy,warm,163,324.37
2019-05-31,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,MAY,cloudy,hot,975,1452.75
2019-05-31,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,MAY,cloudy,hot,901,1342.49
2019-05-31,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,MAY,cloudy,hot,974,2425.26
2019-05-31,GTIN-8000920461235,Calippo Cola 105ml,FRI,MAY,cloudy,hot,840,1671.6
2019-05-31,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,MAY,cloudy,hot,816,2439.84
2019-05-31,GTIN-8711327319714,Cornetto Classico 120ml,FRI,MAY,cloudy,hot,716,2856.84
2019-05-31,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,MAY,cloudy,hot,879,2628.21
2019-05-31,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,MAY,cloudy,hot,743,2964.57
2019-05-31,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,MAY,cloudy,hot,893,1777.07
2019-05-31,GTIN-8720000066784,Solero Exotic 90ml,FRI,MAY,cloudy,hot,871,1733.29
2019-06-01,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,JUN,rainy,hot,996,1484.04
2019-06-01,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,JUN,rainy,hot,1028,1531.72
2019-06-01,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,JUN,rainy,hot,1025,2552.25
2019-06-01,GTIN-8000920461235,Calippo Cola 105ml,SAT,JUN,rainy,hot,913,1816.87
2019-06-01,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,JUN,rainy,hot,814,2433.86
2019-06-01,GTIN-8711327319714,Cornetto Classico 120ml,SAT,JUN,rainy,hot,704,2808.96
2019-06-01,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,JUN,rainy,hot,782,2338.18
2019-06-01,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,JUN,rainy,hot,769,3068.31
2019-06-01,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,JUN,rainy,hot,850,1691.5
2019-06-01,GTIN-8720000066784,Solero Exotic 90ml,SAT,JUN,rainy,hot,857,1705.43
2019-06-02,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,JUN,cloudy,hot,988,1472.12
2019-06-02,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,JUN,cloudy,hot,1009,1503.41
2019-06-02,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,JUN,cloudy,hot,964,2400.36
2019-06-02,GTIN-8000920461235,Calippo Cola 105ml,SUN,JUN,cloudy,hot,900,1791
2019-06-02,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,JUN,cloudy,hot,797,2383.03
2019-06-02,GTIN-8711327319714,Cornetto Classico 120ml,SUN,JUN,cloudy,hot,725,2892.75
2019-06-02,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,JUN,cloudy,hot,815,2436.85
2019-06-02,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,JUN,cloudy,hot,678,2705.22
2019-06-02,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,JUN,cloudy,hot,936,1862.64
2019-06-02,GTIN-8720000066784,Solero Exotic 90ml,SUN,JUN,cloudy,hot,820,1631.8
2019-06-03,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,JUN,rainy,warm,191,284.59
2019-06-03,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,JUN,rainy,warm,171,254.79
2019-06-03,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,JUN,rainy,warm,192,478.08
2019-06-03,GTIN-8000920461235,Calippo Cola 105ml,MON,JUN,rainy,warm,160,318.4
2019-06-03,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,JUN,rainy,warm,139,415.61
2019-06-03,GTIN-8711327319714,Cornetto Classico 120ml,MON,JUN,rainy,warm,174,694.26
2019-06-03,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,JUN,rainy,warm,166,496.34
2019-06-03,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,JUN,rainy,warm,153,610.47
2019-06-03,GTIN-8711918648606,Walls Feast Classic 90ml,MON,JUN,rainy,warm,183,364.17
2019-06-03,GTIN-8720000066784,Solero Exotic 90ml,MON,JUN,rainy,warm,165,328.35
2019-06-04,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,JUN,sunny,warm,765,1139.85
2019-06-04,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,JUN,sunny,warm,678,1010.22
2019-06-04,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,JUN,sunny,warm,715,1780.35
2019-06-04,GTIN-8000920461235,Calippo Cola 105ml,TUE,JUN,sunny,warm,729,1450.71
2019-06-04,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,JUN,sunny,warm,628,1877.72
2019-06-04,GTIN-8711327319714,Cornetto Classico 120ml,TUE,JUN,sunny,warm,626,2497.74
2019-06-04,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,JUN,sunny,warm,687,2054.13
2019-06-04,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,JUN,sunny,warm,596,2378.04
2019-06-04,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,JUN,sunny,warm,695,1383.05
2019-06-04,GTIN-8720000066784,Solero Exotic 90ml,TUE,JUN,sunny,warm,733,1458.67
2019-06-05,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,JUN,cloudy,hot,1006,1498.94
2019-06-05,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,JUN,cloudy,hot,974,1451.26
2019-06-05,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,JUN,cloudy,hot,919,2288.31
2019-06-05,GTIN-8000920461235,Calippo Cola 105ml,WED,JUN,cloudy,hot,866,1723.34
2019-06-05,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,JUN,cloudy,hot,819,2448.81
2019-06-05,GTIN-8711327319714,Cornetto Classico 120ml,WED,JUN,cloudy,hot,704,2808.96
2019-06-05,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,JUN,cloudy,hot,782,2338.18
2019-06-05,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,JUN,cloudy,hot,734,2928.66
2019-06-05,GTIN-8711918648606,Walls Feast Classic 90ml,WED,JUN,cloudy,hot,901,1792.99
2019-06-05,GTIN-8720000066784,Solero Exotic 90ml,WED,JUN,cloudy,hot,949,1888.51
2019-06-06,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,JUN,rainy,hot,952,1418.48
2019-06-06,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,JUN,rainy,hot,968,1442.32
2019-06-06,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,JUN,rainy,hot,970,2415.3
2019-06-06,GTIN-8000920461235,Calippo Cola 105ml,THU,JUN,rainy,hot,938,1866.62
2019-06-06,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,JUN,rainy,hot,815,2436.85
2019-06-06,GTIN-8711327319714,Cornetto Classico 120ml,THU,JUN,rainy,hot,701,2796.99
2019-06-06,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,JUN,rainy,hot,794,2374.06
2019-06-06,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,JUN,rainy,hot,721,2876.79
2019-06-06,GTIN-8711918648606,Walls Feast Classic 90ml,THU,JUN,rainy,hot,899,1789.01
2019-06-06,GTIN-8720000066784,Solero Exotic 90ml,THU,JUN,rainy,hot,845,1681.55
2019-06-07,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,JUN,rainy,hot,987,1470.63
2019-06-07,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,JUN,rainy,hot,957,1425.93
2019-06-07,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,JUN,rainy,hot,1007,2507.43
2019-06-07,GTIN-8000920461235,Calippo Cola 105ml,FRI,JUN,rainy,hot,888,1767.12
2019-06-07,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,JUN,rainy,hot,844,2523.56
2019-06-07,GTIN-8711327319714,Cornetto Classico 120ml,FRI,JUN,rainy,hot,648,2585.52
2019-06-07,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,JUN,rainy,hot,799,2389.01
2019-06-07,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,JUN,rainy,hot,770,3072.3
2019-06-07,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,JUN,rainy,hot,931,1852.69
2019-06-07,GTIN-8720000066784,Solero Exotic 90ml,FRI,JUN,rainy,hot,912,1814.88
2019-06-08,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,JUN,rainy,hot,951,1416.99
2019-06-08,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,JUN,rainy,hot,1001,1491.49
2019-06-08,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,JUN,rainy,hot,1024,2549.76
2019-06-08,GTIN-8000920461235,Calippo Cola 105ml,SAT,JUN,rainy,hot,883,1757.17
2019-06-08,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,JUN,rainy,hot,818,2445.82
2019-06-08,GTIN-8711327319714,Cornetto Classico 120ml,SAT,JUN,rainy,hot,727,2900.73
2019-06-08,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,JUN,rainy,hot,863,2580.37
2019-06-08,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,JUN,rainy,hot,697,2781.03
2019-06-08,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,JUN,rainy,hot,877,1745.23
2019-06-08,GTIN-8720000066784,Solero Exotic 90ml,SAT,JUN,rainy,hot,861,1713.39
2019-06-09,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,JUN,sunny,warm,723,1077.27
2019-06-09,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,JUN,sunny,warm,766,1141.34
2019-06-09,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,JUN,sunny,warm,726,1807.74
2019-06-09,GTIN-8000920461235,Calippo Cola 105ml,SUN,JUN,sunny,warm,689,1371.11
2019-06-09,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,JUN,sunny,warm,646,1931.54
2019-06-09,GTIN-8711327319714,Cornetto Classico 120ml,SUN,JUN,sunny,warm,586,2338.14
2019-06-09,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,JUN,sunny,warm,668,1997.32
2019-06-09,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,JUN,sunny,warm,599,2390.01
2019-06-09,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,JUN,sunny,warm,697,1387.03
2019-06-09,GTIN-8720000066784,Solero Exotic 90ml,SUN,JUN,sunny,warm,747,1486.53
2019-06-10,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,JUN,sunny,warm,751,1118.99
2019-06-10,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,JUN,sunny,warm,744,1108.56
2019-06-10,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,JUN,sunny,warm,750,1867.5
2019-06-10,GTIN-8000920461235,Calippo Cola 105ml,MON,JUN,sunny,warm,704,1400.96
2019-06-10,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,JUN,sunny,warm,652,1949.48
2019-06-10,GTIN-8711327319714,Cornetto Classico 120ml,MON,JUN,sunny,warm,577,2302.23
2019-06-10,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,JUN,sunny,warm,698,2087.02
2019-06-10,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,JUN,sunny,warm,616,2457.84
2019-06-10,GTIN-8711918648606,Walls Feast Classic 90ml,MON,JUN,sunny,warm,719,1430.81
2019-06-10,GTIN-8720000066784,Solero Exotic 90ml,MON,JUN,sunny,warm,688,1369.12
2019-06-11,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,JUN,cloudy,hot,983,1464.67
2019-06-11,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,JUN,cloudy,hot,1007,1500.43
2019-06-11,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,JUN,cloudy,hot,959,2387.91
2019-06-11,GTIN-8000920461235,Calippo Cola 105ml,TUE,JUN,cloudy,hot,852,1695.48
2019-06-11,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,JUN,cloudy,hot,803,2400.97
2019-06-11,GTIN-8711327319714,Cornetto Classico 120ml,TUE,JUN,cloudy,hot,679,2709.21
2019-06-11,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,JUN,cloudy,hot,783,2341.17
2019-06-11,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,JUN,cloudy,hot,724,2888.76
2019-06-11,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,JUN,cloudy,hot,900,1791
2019-06-11,GTIN-8720000066784,Solero Exotic 90ml,TUE,JUN,cloudy,hot,889,1769.11
2019-06-12,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,JUN,rainy,hot,1044,1555.56
2019-06-12,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,JUN,rainy,hot,1050,1564.5
2019-06-12,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,JUN,rainy,hot,1026,2554.74
2019-06-12,GTIN-8000920461235,Calippo Cola 105ml,WED,JUN,rainy,hot,907,1804.93
2019-06-12,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,JUN,rainy,hot,759,2269.41
2019-06-12,GTIN-8711327319714,Cornetto Classico 120ml,WED,JUN,rainy,hot,767,3060.33
2019-06-12,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,JUN,rainy,hot,796,2380.04
2019-06-12,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,JUN,rainy,hot,740,2952.6
2019-06-12,GTIN-8711918648606,Walls Feast Classic 90ml,WED,JUN,rainy,hot,870,1731.3
2019-06-12,GTIN-8720000066784,Solero Exotic 90ml,WED,JUN,rainy,hot,906,1802.94
2019-06-13,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,JUN,rainy,warm,174,259.26
2019-06-13,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,JUN,rainy,warm,194,289.06
2019-06-13,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,JUN,rainy,warm,185,460.65
2019-06-13,GTIN-8000920461235,Calippo Cola 105ml,THU,JUN,rainy,warm,165,328.35
2019-06-13,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,JUN,rainy,warm,164,490.36
2019-06-13,GTIN-8711327319714,Cornetto Classico 120ml,THU,JUN,rainy,warm,142,566.58
2019-06-13,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,JUN,rainy,warm,166,496.34
2019-06-13,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,JUN,rainy,warm,160,638.4
2019-06-13,GTIN-8711918648606,Walls Feast Classic 90ml,THU,JUN,rainy,warm,192,382.08
2019-06-13,GTIN-8720000066784,Solero Exotic 90ml,THU,JUN,rainy,warm,171,340.29
2019-06-14,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,JUN,rainy,hot,973,1449.77
2019-06-14,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,JUN,rainy,hot,972,1448.28
2019-06-14,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,JUN,rainy,hot,996,2480.04
2019-06-14,GTIN-8000920461235,Calippo Cola 105ml,FRI,JUN,rainy,hot,898,1787.02
2019-06-14,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,JUN,rainy,hot,813,2430.87
2019-06-14,GTIN-8711327319714,Cornetto Classico 120ml,FRI,JUN,rainy,hot,760,3032.4
2019-06-14,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,JUN,rainy,hot,787,2353.13
2019-06-14,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,JUN,rainy,hot,679,2709.21
2019-06-14,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,JUN,rainy,hot,943,1876.57
2019-06-14,GTIN-8720000066784,Solero Exotic 90ml,FRI,JUN,rainy,hot,871,1733.29
2019-06-15,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SAT,JUN,sunny,hot,1186,1767.14
2019-06-15,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SAT,JUN,sunny,hot,1221,1819.29
2019-06-15,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SAT,JUN,sunny,hot,1204,2997.96
2019-06-15,GTIN-8000920461235,Calippo Cola 105ml,SAT,JUN,sunny,hot,1125,2238.75
2019-06-15,GTIN-8711327313712,Magnum Vegan Classic 90ml,SAT,JUN,sunny,hot,1084,3241.16
2019-06-15,GTIN-8711327319714,Cornetto Classico 120ml,SAT,JUN,sunny,hot,871,3475.29
2019-06-15,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SAT,JUN,sunny,hot,1002,2995.98
2019-06-15,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SAT,JUN,sunny,hot,877,3499.23
2019-06-15,GTIN-8711918648606,Walls Feast Classic 90ml,SAT,JUN,sunny,hot,1156,2300.44
2019-06-15,GTIN-8720000066784,Solero Exotic 90ml,SAT,JUN,sunny,hot,1087,2163.13
2019-06-16,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,SUN,JUN,rainy,hot,996,1484.04
2019-06-16,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,SUN,JUN,rainy,hot,993,1479.57
2019-06-16,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,SUN,JUN,rainy,hot,980,2440.2
2019-06-16,GTIN-8000920461235,Calippo Cola 105ml,SUN,JUN,rainy,hot,876,1743.24
2019-06-16,GTIN-8711327313712,Magnum Vegan Classic 90ml,SUN,JUN,rainy,hot,809,2418.91
2019-06-16,GTIN-8711327319714,Cornetto Classico 120ml,SUN,JUN,rainy,hot,719,2868.81
2019-06-16,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,SUN,JUN,rainy,hot,841,2514.59
2019-06-16,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,SUN,JUN,rainy,hot,693,2765.07
2019-06-16,GTIN-8711918648606,Walls Feast Classic 90ml,SUN,JUN,rainy,hot,902,1794.98
2019-06-16,GTIN-8720000066784,Solero Exotic 90ml,SUN,JUN,rainy,hot,895,1781.05
2019-06-17,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,MON,JUN,sunny,hot,1204,1793.96
2019-06-17,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,MON,JUN,sunny,hot,1257,1872.93
2019-06-17,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,MON,JUN,sunny,hot,1196,2978.04
2019-06-17,GTIN-8000920461235,Calippo Cola 105ml,MON,JUN,sunny,hot,1142,2272.58
2019-06-17,GTIN-8711327313712,Magnum Vegan Classic 90ml,MON,JUN,sunny,hot,1029,3076.71
2019-06-17,GTIN-8711327319714,Cornetto Classico 120ml,MON,JUN,sunny,hot,893,3563.07
2019-06-17,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,MON,JUN,sunny,hot,1038,3103.62
2019-06-17,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,MON,JUN,sunny,hot,833,3323.67
2019-06-17,GTIN-8711918648606,Walls Feast Classic 90ml,MON,JUN,sunny,hot,1112,2212.88
2019-06-17,GTIN-8720000066784,Solero Exotic 90ml,MON,JUN,sunny,hot,1096,2181.04
2019-06-18,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,TUE,JUN,cloudy,warm,696,1037.04
2019-06-18,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,TUE,JUN,cloudy,warm,647,964.03
2019-06-18,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,TUE,JUN,cloudy,warm,714,1777.86
2019-06-18,GTIN-8000920461235,Calippo Cola 105ml,TUE,JUN,cloudy,warm,676,1345.24
2019-06-18,GTIN-8711327313712,Magnum Vegan Classic 90ml,TUE,JUN,cloudy,warm,653,1952.47
2019-06-18,GTIN-8711327319714,Cornetto Classico 120ml,TUE,JUN,cloudy,warm,599,2390.01
2019-06-18,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,TUE,JUN,cloudy,warm,704,2104.96
2019-06-18,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,TUE,JUN,cloudy,warm,633,2525.67
2019-06-18,GTIN-8711918648606,Walls Feast Classic 90ml,TUE,JUN,cloudy,warm,713,1418.87
2019-06-18,GTIN-8720000066784,Solero Exotic 90ml,TUE,JUN,cloudy,warm,710,1412.9
2019-06-19,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,WED,JUN,cloudy,hot,1047,1560.03
2019-06-19,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,WED,JUN,cloudy,hot,1081,1610.69
2019-06-19,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,WED,JUN,cloudy,hot,991,2467.59
2019-06-19,GTIN-8000920461235,Calippo Cola 105ml,WED,JUN,cloudy,hot,876,1743.24
2019-06-19,GTIN-8711327313712,Magnum Vegan Classic 90ml,WED,JUN,cloudy,hot,785,2347.15
2019-06-19,GTIN-8711327319714,Cornetto Classico 120ml,WED,JUN,cloudy,hot,724,2888.76
2019-06-19,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,WED,JUN,cloudy,hot,819,2448.81
2019-06-19,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,WED,JUN,cloudy,hot,669,2669.31
2019-06-19,GTIN-8711918648606,Walls Feast Classic 90ml,WED,JUN,cloudy,hot,849,1689.51
2019-06-19,GTIN-8720000066784,Solero Exotic 90ml,WED,JUN,cloudy,hot,875,1741.25
2019-06-20,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,THU,JUN,cloudy,warm,693,1032.57
2019-06-20,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,THU,JUN,cloudy,warm,686,1022.14
2019-06-20,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,THU,JUN,cloudy,warm,677,1685.73
2019-06-20,GTIN-8000920461235,Calippo Cola 105ml,THU,JUN,cloudy,warm,698,1389.02
2019-06-20,GTIN-8711327313712,Magnum Vegan Classic 90ml,THU,JUN,cloudy,warm,673,2012.27
2019-06-20,GTIN-8711327319714,Cornetto Classico 120ml,THU,JUN,cloudy,warm,617,2461.83
2019-06-20,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,THU,JUN,cloudy,warm,650,1943.5
2019-06-20,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,THU,JUN,cloudy,warm,580,2314.2
2019-06-20,GTIN-8711918648606,Walls Feast Classic 90ml,THU,JUN,cloudy,warm,728,1448.72
2019-06-20,GTIN-8720000066784,Solero Exotic 90ml,THU,JUN,cloudy,warm,710,1412.9
2019-06-21,GTIN-4060800171900,Pepsi Regular Cola 330ml bottle,FRI,JUN,sunny,hot,1197,1783.53
2019-06-21,GTIN-5017726133887,Coca-Cola Soft Drink Can 330 ml,FRI,JUN,sunny,hot,1262,1880.38
2019-06-21,GTIN-5017726170196,Fanta Zero Orange Soft Drink Bottle 500 ml,FRI,JUN,sunny,hot,1259,3134.91
2019-06-21,GTIN-8000920461235,Calippo Cola 105ml,FRI,JUN,sunny,hot,1119,2226.81
2019-06-21,GTIN-8711327313712,Magnum Vegan Classic 90ml,FRI,JUN,sunny,hot,1032,3085.68
2019-06-21,GTIN-8711327319714,Cornetto Classico 120ml,FRI,JUN,sunny,hot,851,3395.49
2019-06-21,GTIN-8711327480537,Magnum Double Gold Caramel Billionaire 85ml,FRI,JUN,sunny,hot,964,2882.36
2019-06-21,GTIN-8711327489608,Cornetto Soft Chocolate 140ml,FRI,JUN,sunny,hot,902,3598.98
2019-06-21,GTIN-8711918648606,Walls Feast Classic 90ml,FRI,JUN,sunny,hot,1171,2330.29
